"age","year","gender","race","N"
13,1987,"Female","Non_Hispanic_Black",258257
14,1987,"Female","Non_Hispanic_Black",246717
15,1987,"Female","Non_Hispanic_Black",254487
16,1987,"Female","Non_Hispanic_Black",248183
17,1987,"Female","Non_Hispanic_Black",262044
18,1987,"Female","Non_Hispanic_Black",273227
19,1987,"Female","Non_Hispanic_Black",305088
20,1987,"Female","Non_Hispanic_Black",287600
21,1987,"Female","Non_Hispanic_Black",265757
22,1987,"Female","Non_Hispanic_Black",260718
23,1987,"Female","Non_Hispanic_Black",263033
24,1987,"Female","Non_Hispanic_Black",278880
25,1987,"Female","Non_Hispanic_Black",287687
26,1987,"Female","Non_Hispanic_Black",289836
27,1987,"Female","Non_Hispanic_Black",290911
28,1987,"Female","Non_Hispanic_Black",276618
29,1987,"Female","Non_Hispanic_Black",311095
30,1987,"Female","Non_Hispanic_Black",304707
31,1987,"Female","Non_Hispanic_Black",289515
32,1987,"Female","Non_Hispanic_Black",286144
33,1987,"Female","Non_Hispanic_Black",286042
34,1987,"Female","Non_Hispanic_Black",288809
35,1987,"Female","Non_Hispanic_Black",280114
36,1987,"Female","Non_Hispanic_Black",259185
37,1987,"Female","Non_Hispanic_Black",252318
38,1987,"Female","Non_Hispanic_Black",230367
39,1987,"Female","Non_Hispanic_Black",253622
40,1987,"Female","Non_Hispanic_Black",239928
41,1987,"Female","Non_Hispanic_Black",218655
42,1987,"Female","Non_Hispanic_Black",206748
43,1987,"Female","Non_Hispanic_Black",200574
44,1987,"Female","Non_Hispanic_Black",164749
45,1987,"Female","Non_Hispanic_Black",166438
46,1987,"Female","Non_Hispanic_Black",154798
47,1987,"Female","Non_Hispanic_Black",161463
48,1987,"Female","Non_Hispanic_Black",139308
49,1987,"Female","Non_Hispanic_Black",150500
50,1987,"Female","Non_Hispanic_Black",141792
51,1987,"Female","Non_Hispanic_Black",131050
52,1987,"Female","Non_Hispanic_Black",128454
53,1987,"Female","Non_Hispanic_Black",123261
54,1987,"Female","Non_Hispanic_Black",126949
55,1987,"Female","Non_Hispanic_Black",125202
56,1987,"Female","Non_Hispanic_Black",116230
57,1987,"Female","Non_Hispanic_Black",120020
58,1987,"Female","Non_Hispanic_Black",104115
59,1987,"Female","Non_Hispanic_Black",116186
60,1987,"Female","Non_Hispanic_Black",114482
61,1987,"Female","Non_Hispanic_Black",108644
62,1987,"Female","Non_Hispanic_Black",112441
63,1987,"Female","Non_Hispanic_Black",106022
64,1987,"Female","Non_Hispanic_Black",112856
65,1987,"Female","Non_Hispanic_Black",110792
66,1987,"Female","Non_Hispanic_Black",100942
67,1987,"Female","Non_Hispanic_Black",102021
68,1987,"Female","Non_Hispanic_Black",93197
69,1987,"Female","Non_Hispanic_Black",92286
70,1987,"Female","Non_Hispanic_Black",91721
71,1987,"Female","Non_Hispanic_Black",81448
72,1987,"Female","Non_Hispanic_Black",75039
73,1987,"Female","Non_Hispanic_Black",70632
74,1987,"Female","Non_Hispanic_Black",68645
75,1987,"Female","Non_Hispanic_Black",68691
76,1987,"Female","Non_Hispanic_Black",62168
77,1987,"Female","Non_Hispanic_Black",62813
78,1987,"Female","Non_Hispanic_Black",55469
79,1987,"Female","Non_Hispanic_Black",56553
80,1987,"Female","Non_Hispanic_Black",48503
81,1987,"Female","Non_Hispanic_Black",40189
82,1987,"Female","Non_Hispanic_Black",36850
83,1987,"Female","Non_Hispanic_Black",33673
84,1987,"Female","Non_Hispanic_Black",32174
85,1987,"Female","Non_Hispanic_Black",22799
86,1987,"Female","Non_Hispanic_Black",20833
87,1987,"Female","Non_Hispanic_Black",18844
88,1987,"Female","Non_Hispanic_Black",16940
89,1987,"Female","Non_Hispanic_Black",14951
90,1987,"Female","Non_Hispanic_Black",12683
91,1987,"Female","Non_Hispanic_Black",10843
92,1987,"Female","Non_Hispanic_Black",9078
93,1987,"Female","Non_Hispanic_Black",7445
94,1987,"Female","Non_Hispanic_Black",6301
95,1987,"Female","Non_Hispanic_Black",4522
96,1987,"Female","Non_Hispanic_Black",3626
97,1987,"Female","Non_Hispanic_Black",2696
98,1987,"Female","Non_Hispanic_Black",2072
99,1987,"Female","Non_Hispanic_Black",1578
0,1988,"Female","Non_Hispanic_Black",313730
1,1988,"Female","Non_Hispanic_Black",304205
2,1988,"Female","Non_Hispanic_Black",289215
3,1988,"Female","Non_Hispanic_Black",279817
4,1988,"Female","Non_Hispanic_Black",279503
5,1988,"Female","Non_Hispanic_Black",274859
6,1988,"Female","Non_Hispanic_Black",262442
7,1988,"Female","Non_Hispanic_Black",269739
8,1988,"Female","Non_Hispanic_Black",261229
9,1988,"Female","Non_Hispanic_Black",276938
10,1988,"Female","Non_Hispanic_Black",284393
11,1988,"Female","Non_Hispanic_Black",266371
12,1988,"Female","Non_Hispanic_Black",258772
13,1988,"Female","Non_Hispanic_Black",258257
14,1988,"Female","Non_Hispanic_Black",246717
15,1988,"Female","Non_Hispanic_Black",254487
16,1988,"Female","Non_Hispanic_Black",248183
17,1988,"Female","Non_Hispanic_Black",262044
18,1988,"Female","Non_Hispanic_Black",273227
19,1988,"Female","Non_Hispanic_Black",305088
20,1988,"Female","Non_Hispanic_Black",287600
21,1988,"Female","Non_Hispanic_Black",265757
22,1988,"Female","Non_Hispanic_Black",260718
23,1988,"Female","Non_Hispanic_Black",263033
24,1988,"Female","Non_Hispanic_Black",278880
25,1988,"Female","Non_Hispanic_Black",287687
26,1988,"Female","Non_Hispanic_Black",289836
27,1988,"Female","Non_Hispanic_Black",290911
28,1988,"Female","Non_Hispanic_Black",276618
29,1988,"Female","Non_Hispanic_Black",311095
30,1988,"Female","Non_Hispanic_Black",304707
31,1988,"Female","Non_Hispanic_Black",289515
32,1988,"Female","Non_Hispanic_Black",286144
33,1988,"Female","Non_Hispanic_Black",286042
34,1988,"Female","Non_Hispanic_Black",288809
35,1988,"Female","Non_Hispanic_Black",280114
36,1988,"Female","Non_Hispanic_Black",259185
37,1988,"Female","Non_Hispanic_Black",252318
38,1988,"Female","Non_Hispanic_Black",230367
39,1988,"Female","Non_Hispanic_Black",253622
40,1988,"Female","Non_Hispanic_Black",239928
41,1988,"Female","Non_Hispanic_Black",218655
42,1988,"Female","Non_Hispanic_Black",206748
43,1988,"Female","Non_Hispanic_Black",200574
44,1988,"Female","Non_Hispanic_Black",164749
45,1988,"Female","Non_Hispanic_Black",166438
46,1988,"Female","Non_Hispanic_Black",154798
47,1988,"Female","Non_Hispanic_Black",161463
48,1988,"Female","Non_Hispanic_Black",139308
49,1988,"Female","Non_Hispanic_Black",150500
50,1988,"Female","Non_Hispanic_Black",141792
51,1988,"Female","Non_Hispanic_Black",131050
52,1988,"Female","Non_Hispanic_Black",128454
53,1988,"Female","Non_Hispanic_Black",123261
54,1988,"Female","Non_Hispanic_Black",126949
55,1988,"Female","Non_Hispanic_Black",125202
56,1988,"Female","Non_Hispanic_Black",116230
57,1988,"Female","Non_Hispanic_Black",120020
58,1988,"Female","Non_Hispanic_Black",104115
59,1988,"Female","Non_Hispanic_Black",116186
60,1988,"Female","Non_Hispanic_Black",114482
61,1988,"Female","Non_Hispanic_Black",108644
62,1988,"Female","Non_Hispanic_Black",112441
63,1988,"Female","Non_Hispanic_Black",106022
64,1988,"Female","Non_Hispanic_Black",112856
65,1988,"Female","Non_Hispanic_Black",110792
66,1988,"Female","Non_Hispanic_Black",100942
67,1988,"Female","Non_Hispanic_Black",102021
68,1988,"Female","Non_Hispanic_Black",93197
69,1988,"Female","Non_Hispanic_Black",92286
70,1988,"Female","Non_Hispanic_Black",91721
71,1988,"Female","Non_Hispanic_Black",81448
72,1988,"Female","Non_Hispanic_Black",75039
73,1988,"Female","Non_Hispanic_Black",70632
74,1988,"Female","Non_Hispanic_Black",68645
75,1988,"Female","Non_Hispanic_Black",68691
76,1988,"Female","Non_Hispanic_Black",62168
77,1988,"Female","Non_Hispanic_Black",62813
78,1988,"Female","Non_Hispanic_Black",55469
79,1988,"Female","Non_Hispanic_Black",56553
80,1988,"Female","Non_Hispanic_Black",48503
81,1988,"Female","Non_Hispanic_Black",40189
82,1988,"Female","Non_Hispanic_Black",36850
83,1988,"Female","Non_Hispanic_Black",33673
84,1988,"Female","Non_Hispanic_Black",32174
85,1988,"Female","Non_Hispanic_Black",22799
86,1988,"Female","Non_Hispanic_Black",20833
87,1988,"Female","Non_Hispanic_Black",18844
88,1988,"Female","Non_Hispanic_Black",16940
89,1988,"Female","Non_Hispanic_Black",14951
90,1988,"Female","Non_Hispanic_Black",12683
91,1988,"Female","Non_Hispanic_Black",10843
92,1988,"Female","Non_Hispanic_Black",9078
93,1988,"Female","Non_Hispanic_Black",7445
94,1988,"Female","Non_Hispanic_Black",6301
95,1988,"Female","Non_Hispanic_Black",4522
96,1988,"Female","Non_Hispanic_Black",3626
97,1988,"Female","Non_Hispanic_Black",2696
98,1988,"Female","Non_Hispanic_Black",2072
99,1988,"Female","Non_Hispanic_Black",1578
0,1989,"Female","Non_Hispanic_Black",313730
1,1989,"Female","Non_Hispanic_Black",304205
2,1989,"Female","Non_Hispanic_Black",289215
3,1989,"Female","Non_Hispanic_Black",279817
4,1989,"Female","Non_Hispanic_Black",279503
5,1989,"Female","Non_Hispanic_Black",274859
6,1989,"Female","Non_Hispanic_Black",262442
7,1989,"Female","Non_Hispanic_Black",269739
8,1989,"Female","Non_Hispanic_Black",261229
9,1989,"Female","Non_Hispanic_Black",276938
10,1989,"Female","Non_Hispanic_Black",284393
11,1989,"Female","Non_Hispanic_Black",266371
12,1989,"Female","Non_Hispanic_Black",258772
13,1989,"Female","Non_Hispanic_Black",258257
14,1989,"Female","Non_Hispanic_Black",246717
15,1989,"Female","Non_Hispanic_Black",254487
16,1989,"Female","Non_Hispanic_Black",248183
17,1989,"Female","Non_Hispanic_Black",262044
18,1989,"Female","Non_Hispanic_Black",273227
19,1989,"Female","Non_Hispanic_Black",305088
20,1989,"Female","Non_Hispanic_Black",287600
21,1989,"Female","Non_Hispanic_Black",265757
22,1989,"Female","Non_Hispanic_Black",260718
23,1989,"Female","Non_Hispanic_Black",263033
24,1989,"Female","Non_Hispanic_Black",278880
25,1989,"Female","Non_Hispanic_Black",287687
26,1989,"Female","Non_Hispanic_Black",289836
27,1989,"Female","Non_Hispanic_Black",290911
28,1989,"Female","Non_Hispanic_Black",276618
29,1989,"Female","Non_Hispanic_Black",311095
30,1989,"Female","Non_Hispanic_Black",304707
31,1989,"Female","Non_Hispanic_Black",289515
32,1989,"Female","Non_Hispanic_Black",286144
33,1989,"Female","Non_Hispanic_Black",286042
34,1989,"Female","Non_Hispanic_Black",288809
35,1989,"Female","Non_Hispanic_Black",280114
36,1989,"Female","Non_Hispanic_Black",259185
37,1989,"Female","Non_Hispanic_Black",252318
38,1989,"Female","Non_Hispanic_Black",230367
39,1989,"Female","Non_Hispanic_Black",253622
40,1989,"Female","Non_Hispanic_Black",239928
41,1989,"Female","Non_Hispanic_Black",218655
42,1989,"Female","Non_Hispanic_Black",206748
43,1989,"Female","Non_Hispanic_Black",200574
44,1989,"Female","Non_Hispanic_Black",164749
45,1989,"Female","Non_Hispanic_Black",166438
46,1989,"Female","Non_Hispanic_Black",154798
47,1989,"Female","Non_Hispanic_Black",161463
48,1989,"Female","Non_Hispanic_Black",139308
49,1989,"Female","Non_Hispanic_Black",150500
50,1989,"Female","Non_Hispanic_Black",141792
51,1989,"Female","Non_Hispanic_Black",131050
52,1989,"Female","Non_Hispanic_Black",128454
53,1989,"Female","Non_Hispanic_Black",123261
54,1989,"Female","Non_Hispanic_Black",126949
55,1989,"Female","Non_Hispanic_Black",125202
56,1989,"Female","Non_Hispanic_Black",116230
57,1989,"Female","Non_Hispanic_Black",120020
58,1989,"Female","Non_Hispanic_Black",104115
59,1989,"Female","Non_Hispanic_Black",116186
60,1989,"Female","Non_Hispanic_Black",114482
61,1989,"Female","Non_Hispanic_Black",108644
62,1989,"Female","Non_Hispanic_Black",112441
63,1989,"Female","Non_Hispanic_Black",106022
64,1989,"Female","Non_Hispanic_Black",112856
65,1989,"Female","Non_Hispanic_Black",110792
66,1989,"Female","Non_Hispanic_Black",100942
67,1989,"Female","Non_Hispanic_Black",102021
68,1989,"Female","Non_Hispanic_Black",93197
69,1989,"Female","Non_Hispanic_Black",92286
70,1989,"Female","Non_Hispanic_Black",91721
71,1989,"Female","Non_Hispanic_Black",81448
72,1989,"Female","Non_Hispanic_Black",75039
73,1989,"Female","Non_Hispanic_Black",70632
74,1989,"Female","Non_Hispanic_Black",68645
75,1989,"Female","Non_Hispanic_Black",68691
76,1989,"Female","Non_Hispanic_Black",62168
77,1989,"Female","Non_Hispanic_Black",62813
78,1989,"Female","Non_Hispanic_Black",55469
79,1989,"Female","Non_Hispanic_Black",56553
80,1989,"Female","Non_Hispanic_Black",48503
81,1989,"Female","Non_Hispanic_Black",40189
82,1989,"Female","Non_Hispanic_Black",36850
83,1989,"Female","Non_Hispanic_Black",33673
84,1989,"Female","Non_Hispanic_Black",32174
85,1989,"Female","Non_Hispanic_Black",22799
86,1989,"Female","Non_Hispanic_Black",20833
87,1989,"Female","Non_Hispanic_Black",18844
88,1989,"Female","Non_Hispanic_Black",16940
89,1989,"Female","Non_Hispanic_Black",14951
90,1989,"Female","Non_Hispanic_Black",12683
91,1989,"Female","Non_Hispanic_Black",10843
92,1989,"Female","Non_Hispanic_Black",9078
93,1989,"Female","Non_Hispanic_Black",7445
94,1989,"Female","Non_Hispanic_Black",6301
95,1989,"Female","Non_Hispanic_Black",4522
96,1989,"Female","Non_Hispanic_Black",3626
97,1989,"Female","Non_Hispanic_Black",2696
98,1989,"Female","Non_Hispanic_Black",2072
99,1989,"Female","Non_Hispanic_Black",1578
0,1990,"Female","Non_Hispanic_Black",313730
1,1990,"Female","Non_Hispanic_Black",304205
2,1990,"Female","Non_Hispanic_Black",289215
3,1990,"Female","Non_Hispanic_Black",279817
4,1990,"Female","Non_Hispanic_Black",279503
5,1990,"Female","Non_Hispanic_Black",274859
6,1990,"Female","Non_Hispanic_Black",262442
7,1990,"Female","Non_Hispanic_Black",269739
8,1990,"Female","Non_Hispanic_Black",261229
9,1990,"Female","Non_Hispanic_Black",276938
10,1990,"Female","Non_Hispanic_Black",284393
11,1990,"Female","Non_Hispanic_Black",266371
12,1990,"Female","Non_Hispanic_Black",258772
13,1990,"Female","Non_Hispanic_Black",258257
14,1990,"Female","Non_Hispanic_Black",246717
15,1990,"Female","Non_Hispanic_Black",254487
16,1990,"Female","Non_Hispanic_Black",248183
17,1990,"Female","Non_Hispanic_Black",262044
18,1990,"Female","Non_Hispanic_Black",273227
19,1990,"Female","Non_Hispanic_Black",305088
20,1990,"Female","Non_Hispanic_Black",287600
21,1990,"Female","Non_Hispanic_Black",265757
22,1990,"Female","Non_Hispanic_Black",260718
23,1990,"Female","Non_Hispanic_Black",263033
24,1990,"Female","Non_Hispanic_Black",278880
25,1990,"Female","Non_Hispanic_Black",287687
26,1990,"Female","Non_Hispanic_Black",289836
27,1990,"Female","Non_Hispanic_Black",290911
28,1990,"Female","Non_Hispanic_Black",276618
29,1990,"Female","Non_Hispanic_Black",311095
30,1990,"Female","Non_Hispanic_Black",304707
31,1990,"Female","Non_Hispanic_Black",289515
32,1990,"Female","Non_Hispanic_Black",286144
33,1990,"Female","Non_Hispanic_Black",286042
34,1990,"Female","Non_Hispanic_Black",288809
35,1990,"Female","Non_Hispanic_Black",280114
36,1990,"Female","Non_Hispanic_Black",259185
37,1990,"Female","Non_Hispanic_Black",252318
38,1990,"Female","Non_Hispanic_Black",230367
39,1990,"Female","Non_Hispanic_Black",253622
40,1990,"Female","Non_Hispanic_Black",239928
41,1990,"Female","Non_Hispanic_Black",218655
42,1990,"Female","Non_Hispanic_Black",206748
43,1990,"Female","Non_Hispanic_Black",200574
44,1990,"Female","Non_Hispanic_Black",164749
45,1990,"Female","Non_Hispanic_Black",166438
46,1990,"Female","Non_Hispanic_Black",154798
47,1990,"Female","Non_Hispanic_Black",161463
48,1990,"Female","Non_Hispanic_Black",139308
49,1990,"Female","Non_Hispanic_Black",150500
50,1990,"Female","Non_Hispanic_Black",141792
51,1990,"Female","Non_Hispanic_Black",131050
52,1990,"Female","Non_Hispanic_Black",128454
53,1990,"Female","Non_Hispanic_Black",123261
54,1990,"Female","Non_Hispanic_Black",126949
55,1990,"Female","Non_Hispanic_Black",125202
56,1990,"Female","Non_Hispanic_Black",116230
57,1990,"Female","Non_Hispanic_Black",120020
58,1990,"Female","Non_Hispanic_Black",104115
59,1990,"Female","Non_Hispanic_Black",116186
60,1990,"Female","Non_Hispanic_Black",114482
61,1990,"Female","Non_Hispanic_Black",108644
62,1990,"Female","Non_Hispanic_Black",112441
63,1990,"Female","Non_Hispanic_Black",106022
64,1990,"Female","Non_Hispanic_Black",112856
65,1990,"Female","Non_Hispanic_Black",110792
66,1990,"Female","Non_Hispanic_Black",100942
67,1990,"Female","Non_Hispanic_Black",102021
68,1990,"Female","Non_Hispanic_Black",93197
69,1990,"Female","Non_Hispanic_Black",92286
70,1990,"Female","Non_Hispanic_Black",91721
71,1990,"Female","Non_Hispanic_Black",81448
72,1990,"Female","Non_Hispanic_Black",75039
73,1990,"Female","Non_Hispanic_Black",70632
74,1990,"Female","Non_Hispanic_Black",68645
75,1990,"Female","Non_Hispanic_Black",68691
76,1990,"Female","Non_Hispanic_Black",62168
77,1990,"Female","Non_Hispanic_Black",62813
78,1990,"Female","Non_Hispanic_Black",55469
79,1990,"Female","Non_Hispanic_Black",56553
80,1990,"Female","Non_Hispanic_Black",48503
81,1990,"Female","Non_Hispanic_Black",40189
82,1990,"Female","Non_Hispanic_Black",36850
83,1990,"Female","Non_Hispanic_Black",33673
84,1990,"Female","Non_Hispanic_Black",32174
85,1990,"Female","Non_Hispanic_Black",22799
86,1990,"Female","Non_Hispanic_Black",20833
87,1990,"Female","Non_Hispanic_Black",18844
88,1990,"Female","Non_Hispanic_Black",16940
89,1990,"Female","Non_Hispanic_Black",14951
90,1990,"Female","Non_Hispanic_Black",12683
91,1990,"Female","Non_Hispanic_Black",10843
92,1990,"Female","Non_Hispanic_Black",9078
93,1990,"Female","Non_Hispanic_Black",7445
94,1990,"Female","Non_Hispanic_Black",6301
95,1990,"Female","Non_Hispanic_Black",4522
96,1990,"Female","Non_Hispanic_Black",3626
97,1990,"Female","Non_Hispanic_Black",2696
98,1990,"Female","Non_Hispanic_Black",2072
99,1990,"Female","Non_Hispanic_Black",1578
0,1991,"Female","Non_Hispanic_Black",315038
1,1991,"Female","Non_Hispanic_Black",312749
2,1991,"Female","Non_Hispanic_Black",306850
3,1991,"Female","Non_Hispanic_Black",293424
4,1991,"Female","Non_Hispanic_Black",291302
5,1991,"Female","Non_Hispanic_Black",282129
6,1991,"Female","Non_Hispanic_Black",274652
7,1991,"Female","Non_Hispanic_Black",269218
8,1991,"Female","Non_Hispanic_Black",263169
9,1991,"Female","Non_Hispanic_Black",287127
10,1991,"Female","Non_Hispanic_Black",279151
11,1991,"Female","Non_Hispanic_Black",281959
12,1991,"Female","Non_Hispanic_Black",271843
13,1991,"Female","Non_Hispanic_Black",260274
14,1991,"Female","Non_Hispanic_Black",264290
15,1991,"Female","Non_Hispanic_Black",253763
16,1991,"Female","Non_Hispanic_Black",253177
17,1991,"Female","Non_Hispanic_Black",254203
18,1991,"Female","Non_Hispanic_Black",263090
19,1991,"Female","Non_Hispanic_Black",291262
20,1991,"Female","Non_Hispanic_Black",300892
21,1991,"Female","Non_Hispanic_Black",280644
22,1991,"Female","Non_Hispanic_Black",256847
23,1991,"Female","Non_Hispanic_Black",262795
24,1991,"Female","Non_Hispanic_Black",269235
25,1991,"Female","Non_Hispanic_Black",280524
26,1991,"Female","Non_Hispanic_Black",288270
27,1991,"Female","Non_Hispanic_Black",293458
28,1991,"Female","Non_Hispanic_Black",277321
29,1991,"Female","Non_Hispanic_Black",315733
30,1991,"Female","Non_Hispanic_Black",302305
31,1991,"Female","Non_Hispanic_Black",297306
32,1991,"Female","Non_Hispanic_Black",292523
33,1991,"Female","Non_Hispanic_Black",286575
34,1991,"Female","Non_Hispanic_Black",301349
35,1991,"Female","Non_Hispanic_Black",286392
36,1991,"Female","Non_Hispanic_Black",273943
37,1991,"Female","Non_Hispanic_Black",265961
38,1991,"Female","Non_Hispanic_Black",236649
39,1991,"Female","Non_Hispanic_Black",260521
40,1991,"Female","Non_Hispanic_Black",245365
41,1991,"Female","Non_Hispanic_Black",232558
42,1991,"Female","Non_Hispanic_Black",217936
43,1991,"Female","Non_Hispanic_Black",207726
44,1991,"Female","Non_Hispanic_Black",204705
45,1991,"Female","Non_Hispanic_Black",162249
46,1991,"Female","Non_Hispanic_Black",160231
47,1991,"Female","Non_Hispanic_Black",163215
48,1991,"Female","Non_Hispanic_Black",145954
49,1991,"Female","Non_Hispanic_Black",159997
50,1991,"Female","Non_Hispanic_Black",144064
51,1991,"Female","Non_Hispanic_Black",135595
52,1991,"Female","Non_Hispanic_Black",130612
53,1991,"Female","Non_Hispanic_Black",131185
54,1991,"Female","Non_Hispanic_Black",127127
55,1991,"Female","Non_Hispanic_Black",126483
56,1991,"Female","Non_Hispanic_Black",122217
57,1991,"Female","Non_Hispanic_Black",116820
58,1991,"Female","Non_Hispanic_Black",105603
59,1991,"Female","Non_Hispanic_Black",114246
60,1991,"Female","Non_Hispanic_Black",115567
61,1991,"Female","Non_Hispanic_Black",109714
62,1991,"Female","Non_Hispanic_Black",111134
63,1991,"Female","Non_Hispanic_Black",108224
64,1991,"Female","Non_Hispanic_Black",112764
65,1991,"Female","Non_Hispanic_Black",114066
66,1991,"Female","Non_Hispanic_Black",101778
67,1991,"Female","Non_Hispanic_Black",101428
68,1991,"Female","Non_Hispanic_Black",91683
69,1991,"Female","Non_Hispanic_Black",91911
70,1991,"Female","Non_Hispanic_Black",93744
71,1991,"Female","Non_Hispanic_Black",84799
72,1991,"Female","Non_Hispanic_Black",77386
73,1991,"Female","Non_Hispanic_Black",71548
74,1991,"Female","Non_Hispanic_Black",70243
75,1991,"Female","Non_Hispanic_Black",67533
76,1991,"Female","Non_Hispanic_Black",62278
77,1991,"Female","Non_Hispanic_Black",61927
78,1991,"Female","Non_Hispanic_Black",62420
79,1991,"Female","Non_Hispanic_Black",53528
80,1991,"Female","Non_Hispanic_Black",49299
81,1991,"Female","Non_Hispanic_Black",43857
82,1991,"Female","Non_Hispanic_Black",36863
83,1991,"Female","Non_Hispanic_Black",34684
84,1991,"Female","Non_Hispanic_Black",32897
85,1991,"Female","Non_Hispanic_Black",24137
86,1991,"Female","Non_Hispanic_Black",22056
87,1991,"Female","Non_Hispanic_Black",19950
88,1991,"Female","Non_Hispanic_Black",17935
89,1991,"Female","Non_Hispanic_Black",15829
90,1991,"Female","Non_Hispanic_Black",13428
91,1991,"Female","Non_Hispanic_Black",11480
92,1991,"Female","Non_Hispanic_Black",9611
93,1991,"Female","Non_Hispanic_Black",7882
94,1991,"Female","Non_Hispanic_Black",6671
95,1991,"Female","Non_Hispanic_Black",4787
96,1991,"Female","Non_Hispanic_Black",3839
97,1991,"Female","Non_Hispanic_Black",2854
98,1991,"Female","Non_Hispanic_Black",2193
99,1991,"Female","Non_Hispanic_Black",1670
0,1992,"Female","Non_Hispanic_Black",314688
1,1992,"Female","Non_Hispanic_Black",315623
2,1992,"Female","Non_Hispanic_Black",315866
3,1992,"Female","Non_Hispanic_Black",312204
4,1992,"Female","Non_Hispanic_Black",305689
5,1992,"Female","Non_Hispanic_Black",294013
6,1992,"Female","Non_Hispanic_Black",282142
7,1992,"Female","Non_Hispanic_Black",281706
8,1992,"Female","Non_Hispanic_Black",263866
9,1992,"Female","Non_Hispanic_Black",287008
10,1992,"Female","Non_Hispanic_Black",289217
11,1992,"Female","Non_Hispanic_Black",276724
12,1992,"Female","Non_Hispanic_Black",287707
13,1992,"Female","Non_Hispanic_Black",273605
14,1992,"Female","Non_Hispanic_Black",266463
15,1992,"Female","Non_Hispanic_Black",271340
16,1992,"Female","Non_Hispanic_Black",252607
17,1992,"Female","Non_Hispanic_Black",258675
18,1992,"Female","Non_Hispanic_Black",255961
19,1992,"Female","Non_Hispanic_Black",280018
20,1992,"Female","Non_Hispanic_Black",288307
21,1992,"Female","Non_Hispanic_Black",294030
22,1992,"Female","Non_Hispanic_Black",272377
23,1992,"Female","Non_Hispanic_Black",259560
24,1992,"Female","Non_Hispanic_Black",269208
25,1992,"Female","Non_Hispanic_Black",272035
26,1992,"Female","Non_Hispanic_Black",280711
27,1992,"Female","Non_Hispanic_Black",292324
28,1992,"Female","Non_Hispanic_Black",281349
29,1992,"Female","Non_Hispanic_Black",313259
30,1992,"Female","Non_Hispanic_Black",309459
31,1992,"Female","Non_Hispanic_Black",294438
32,1992,"Female","Non_Hispanic_Black",300612
33,1992,"Female","Non_Hispanic_Black",292792
34,1992,"Female","Non_Hispanic_Black",301286
35,1992,"Female","Non_Hispanic_Black",300342
36,1992,"Female","Non_Hispanic_Black",280292
37,1992,"Female","Non_Hispanic_Black",280159
38,1992,"Female","Non_Hispanic_Black",251181
39,1992,"Female","Non_Hispanic_Black",264735
40,1992,"Female","Non_Hispanic_Black",253976
41,1992,"Female","Non_Hispanic_Black",236890
42,1992,"Female","Non_Hispanic_Black",232324
43,1992,"Female","Non_Hispanic_Black",218690
44,1992,"Female","Non_Hispanic_Black",211378
45,1992,"Female","Non_Hispanic_Black",202693
46,1992,"Female","Non_Hispanic_Black",156277
47,1992,"Female","Non_Hispanic_Black",168096
48,1992,"Female","Non_Hispanic_Black",148783
49,1992,"Female","Non_Hispanic_Black",165520
50,1992,"Female","Non_Hispanic_Black",154602
51,1992,"Female","Non_Hispanic_Black",137565
52,1992,"Female","Non_Hispanic_Black",135539
53,1992,"Female","Non_Hispanic_Black",132775
54,1992,"Female","Non_Hispanic_Black",135331
55,1992,"Female","Non_Hispanic_Black",126431
56,1992,"Female","Non_Hispanic_Black",123304
57,1992,"Female","Non_Hispanic_Black",123089
58,1992,"Female","Non_Hispanic_Black",103630
59,1992,"Female","Non_Hispanic_Black",115241
60,1992,"Female","Non_Hispanic_Black",114058
61,1992,"Female","Non_Hispanic_Black",110506
62,1992,"Female","Non_Hispanic_Black",112237
63,1992,"Female","Non_Hispanic_Black",107413
64,1992,"Female","Non_Hispanic_Black",114467
65,1992,"Female","Non_Hispanic_Black",114016
66,1992,"Female","Non_Hispanic_Black",105271
67,1992,"Female","Non_Hispanic_Black",102174
68,1992,"Female","Non_Hispanic_Black",90920
69,1992,"Female","Non_Hispanic_Black",90543
70,1992,"Female","Non_Hispanic_Black",93527
71,1992,"Female","Non_Hispanic_Black",86623
72,1992,"Female","Non_Hispanic_Black",81089
73,1992,"Female","Non_Hispanic_Black",74142
74,1992,"Female","Non_Hispanic_Black",71473
75,1992,"Female","Non_Hispanic_Black",69412
76,1992,"Female","Non_Hispanic_Black",61222
77,1992,"Female","Non_Hispanic_Black",62052
78,1992,"Female","Non_Hispanic_Black",60875
79,1992,"Female","Non_Hispanic_Black",60047
80,1992,"Female","Non_Hispanic_Black",47781
81,1992,"Female","Non_Hispanic_Black",44213
82,1992,"Female","Non_Hispanic_Black",40306
83,1992,"Female","Non_Hispanic_Black",34840
84,1992,"Female","Non_Hispanic_Black",33685
85,1992,"Female","Non_Hispanic_Black",25451
86,1992,"Female","Non_Hispanic_Black",23257
87,1992,"Female","Non_Hispanic_Black",21036
88,1992,"Female","Non_Hispanic_Black",18911
89,1992,"Female","Non_Hispanic_Black",16690
90,1992,"Female","Non_Hispanic_Black",14158
91,1992,"Female","Non_Hispanic_Black",12105
92,1992,"Female","Non_Hispanic_Black",10134
93,1992,"Female","Non_Hispanic_Black",8311
94,1992,"Female","Non_Hispanic_Black",7034
