"Year","Age","Gender","Race","Prev_Normal","Prev_Under","Prev_Over","Prev_Obese"
1997,67,"Female","Non_Hispanic_White",0.308013481117475,0.0680025123282763,0.280288848952434,0.343695157601816
1998,67,"Female","Non_Hispanic_White",0.297558917531211,0.0683073386351045,0.277729875681272,0.356403868152413
1999,67,"Female","Non_Hispanic_White",0.287104353944948,0.0686121649419329,0.27517090241011,0.36911257870301
2000,67,"Female","Non_Hispanic_White",0.276649790358684,0.0689169912487612,0.272611929138948,0.381821289253607
2001,67,"Female","Non_Hispanic_White",0.27038950909895,0.0697029567098291,0.266993019706286,0.392914514484935
2002,67,"Female","Non_Hispanic_White",0.264129227839215,0.0704889221708972,0.261374110273624,0.404007739716264
2003,67,"Female","Non_Hispanic_White",0.25786894657948,0.0712748876319651,0.255755200840962,0.415100964947592
2004,67,"Female","Non_Hispanic_White",0.251608665319746,0.0720608530930331,0.2501362914083,0.426194190178921
2005,67,"Female","Non_Hispanic_White",0.245348384060011,0.0728468185541009,0.244517381975638,0.43728741541025
2006,67,"Female","Non_Hispanic_White",0.239088102800276,0.0736327840151689,0.238898472542977,0.448380640641578
2007,67,"Female","Non_Hispanic_White",0.232827821540542,0.0744187494762368,0.233279563110315,0.459473865872907
2008,67,"Female","Non_Hispanic_White",0.226567540280807,0.0752047149373048,0.227660653677653,0.470567091104235
2009,67,"Female","Non_Hispanic_White",0.220307259021072,0.0759906803983728,0.222041744244991,0.481660316335564
2010,67,"Female","Non_Hispanic_White",0.214046977761338,0.0767766458594407,0.216422834812329,0.492753541566892
2011,67,"Female","Non_Hispanic_White",0.216583609732199,0.0755241300581324,0.218905881447368,0.488986378762301
2012,67,"Female","Non_Hispanic_White",0.21912024170306,0.0742716142568239,0.221388928082406,0.48521921595771
2013,67,"Female","Non_Hispanic_White",0.221656873673921,0.0730190984555155,0.223871974717444,0.481452053153119
2014,67,"Female","Non_Hispanic_White",0.224193505644782,0.0717665826542072,0.226355021352482,0.477684890348528
2015,67,"Female","Non_Hispanic_White",0.226730137615644,0.0705140668528988,0.228838067987521,0.473917727543937
2016,67,"Female","Non_Hispanic_White",0.229266769586505,0.0692615510515904,0.231321114622559,0.470150564739346
2017,67,"Female","Non_Hispanic_White",0.231803401557366,0.068009035250282,0.233804161257597,0.466383401934755
2018,67,"Female","Non_Hispanic_White",0.234340033528227,0.0667565194489735,0.236287207892635,0.462616239130164
2019,67,"Female","Non_Hispanic_White",0.236876665499088,0.0655040036476652,0.238770254527673,0.458849076325573
1975,68,"Female","Non_Hispanic_White",0.412256293014559,0.0484677755576211,0.322561509117701,0.216714422310119
1976,68,"Female","Non_Hispanic_White",0.419225008718941,0.0485258911779823,0.322264771019674,0.209984329083403
1977,68,"Female","Non_Hispanic_White",0.426193724423323,0.0485840067983436,0.321968032921647,0.203254235856687
1978,68,"Female","Non_Hispanic_White",0.433162440127704,0.0486421224187047,0.321671294823619,0.196524142629972
1979,68,"Female","Non_Hispanic_White",0.42920323700146,0.050257126814604,0.319575976039358,0.200963660144578
1980,68,"Female","Non_Hispanic_White",0.425244033875215,0.0518721312105032,0.317480657255097,0.205403177659185
1981,68,"Female","Non_Hispanic_White",0.42128483074897,0.0534871356064025,0.315385338470836,0.209842695173792
1982,68,"Female","Non_Hispanic_White",0.417325627622725,0.0551021400023018,0.313290019686575,0.214282212688398
1983,68,"Female","Non_Hispanic_White",0.413366424496481,0.056717144398201,0.311194700902313,0.218721730203005
1984,68,"Female","Non_Hispanic_White",0.409407221370236,0.0583321487941003,0.309099382118052,0.223161247717612
1985,68,"Female","Non_Hispanic_White",0.405448018243991,0.0599471531899994,0.307004063333791,0.227600765232219
1986,68,"Female","Non_Hispanic_White",0.401488815117747,0.0615621575858986,0.30490874454953,0.232040282746825
1987,68,"Female","Non_Hispanic_White",0.397529611991502,0.063177161981798,0.302813425765268,0.236479800261432
1988,68,"Female","Non_Hispanic_White",0.393570408865257,0.0647921663776972,0.300718106981007,0.240919317776039
1989,68,"Female","Non_Hispanic_White",0.389611205739012,0.0664071707735965,0.298622788196746,0.245358835290645
1990,68,"Female","Non_Hispanic_White",0.385652002612767,0.0680221751694957,0.296527469412484,0.249798352805252
1991,68,"Female","Non_Hispanic_White",0.381692799486523,0.069637179565395,0.294432150628223,0.254237870319859
1992,68,"Female","Non_Hispanic_White",0.370994225092491,0.0699001047523096,0.291959920452937,0.267145749702263
1993,68,"Female","Non_Hispanic_White",0.360295650698458,0.0701630299392241,0.289487690277651,0.280053629084667
1994,68,"Female","Non_Hispanic_White",0.349597076304426,0.0704259551261385,0.287015460102364,0.292961508467071
1995,68,"Female","Non_Hispanic_White",0.338898501910394,0.0706888803130531,0.284543229927078,0.305869387849475
1996,68,"Female","Non_Hispanic_White",0.328199927516362,0.0709518054999677,0.282070999751792,0.318777267231879
1997,68,"Female","Non_Hispanic_White",0.31750135312233,0.0712147306868822,0.279598769576505,0.331685146614283
1998,68,"Female","Non_Hispanic_White",0.306802778728297,0.0714776558737966,0.277126539401219,0.344593025996687
1999,68,"Female","Non_Hispanic_White",0.296104204334265,0.0717405810607112,0.274654309225933,0.357500905379091
2000,68,"Female","Non_Hispanic_White",0.285405629940233,0.0720035062476258,0.272182079050646,0.370408784761495
2001,68,"Female","Non_Hispanic_White",0.278849304952585,0.0725494474204712,0.267025271916763,0.381575975710181
2002,68,"Female","Non_Hispanic_White",0.272292979964936,0.0730953885933166,0.26186846478288,0.392743166658867
2003,68,"Female","Non_Hispanic_White",0.265736654977287,0.0736413297661621,0.256711657648997,0.403910357607554
2004,68,"Female","Non_Hispanic_White",0.259180329989639,0.0741872709390074,0.251554850515113,0.41507754855624
2005,68,"Female","Non_Hispanic_White",0.252624005001991,0.074733212111853,0.24639804338123,0.426244739504926
2006,68,"Female","Non_Hispanic_White",0.246067680014342,0.0752791532846983,0.241241236247347,0.437411930453613
2007,68,"Female","Non_Hispanic_White",0.239511355026694,0.0758250944575436,0.236084429113464,0.448579121402299
2008,68,"Female","Non_Hispanic_White",0.232955030039046,0.0763710356303891,0.230927621979581,0.459746312350985
2009,68,"Female","Non_Hispanic_White",0.226398705051397,0.0769169768032345,0.225770814845697,0.470913503299671
2010,68,"Female","Non_Hispanic_White",0.219842380063749,0.07746291797608,0.220614007711814,0.482080694248357
2011,68,"Female","Non_Hispanic_White",0.221195599958528,0.0751675829783783,0.222935504902883,0.480701312160212
2012,68,"Female","Non_Hispanic_White",0.222548819853307,0.0728722479806764,0.225257002093951,0.479321930072065
2013,68,"Female","Non_Hispanic_White",0.223902039748086,0.0705769129829747,0.227578499285019,0.47794254798392
2014,68,"Female","Non_Hispanic_White",0.225255259642866,0.0682815779852729,0.229899996476087,0.476563165895774
2015,68,"Female","Non_Hispanic_White",0.226608479537645,0.0659862429875711,0.232221493667156,0.475183783807628
2016,68,"Female","Non_Hispanic_White",0.227961699432424,0.0636909079898693,0.234542990858224,0.473804401719483
2017,68,"Female","Non_Hispanic_White",0.229314919327204,0.0613955729921677,0.236864488049292,0.472425019631337
2018,68,"Female","Non_Hispanic_White",0.230668139221983,0.0591002379944658,0.239185985240361,0.471045637543191
2019,68,"Female","Non_Hispanic_White",0.232021359116762,0.056804902996764,0.241507482431429,0.469666255455045
1975,69,"Female","Non_Hispanic_White",0.40977137046568,0.0464640978321335,0.326504352717113,0.217260178985073
1976,69,"Female","Non_Hispanic_White",0.416945713584631,0.0471935537312969,0.32632554131426,0.209535191369813
1977,69,"Female","Non_Hispanic_White",0.424120056703581,0.0479230096304603,0.326146729911406,0.201810203754553
1978,69,"Female","Non_Hispanic_White",0.431294399822531,0.0486524655296237,0.325967918508553,0.194085216139293
1979,69,"Female","Non_Hispanic_White",0.427732259983312,0.0500705607869272,0.323956233910253,0.198240945319507
1980,69,"Female","Non_Hispanic_White",0.424170120144095,0.0514886560442308,0.321944549311955,0.20239667449972
1981,69,"Female","Non_Hispanic_White",0.420607980304876,0.0529067513015344,0.319932864713655,0.206552403679934
1982,69,"Female","Non_Hispanic_White",0.417045840465658,0.0543248465588379,0.317921180115356,0.210708132860147
1983,69,"Female","Non_Hispanic_White",0.41348370062644,0.0557429418161415,0.315909495517057,0.214863862040361
1984,69,"Female","Non_Hispanic_White",0.409921560787222,0.057161037073445,0.313897810918758,0.219019591220575
1985,69,"Female","Non_Hispanic_White",0.406359420948003,0.0585791323307486,0.311886126320459,0.223175320400789
1986,69,"Female","Non_Hispanic_White",0.402797281108785,0.0599972275880521,0.30987444172216,0.227331049581002
1987,69,"Female","Non_Hispanic_White",0.399235141269567,0.0614153228453558,0.307862757123861,0.231486778761216
1988,69,"Female","Non_Hispanic_White",0.395673001430349,0.0628334181026592,0.305851072525562,0.23564250794143
1989,69,"Female","Non_Hispanic_White",0.39211086159113,0.0642515133599629,0.303839387927263,0.239798237121644
1990,69,"Female","Non_Hispanic_White",0.388548721751912,0.0656696086172663,0.301827703328964,0.243953966301857
1991,69,"Female","Non_Hispanic_White",0.384986581912694,0.0670877038745699,0.299816018730665,0.248109695482071
1992,69,"Female","Non_Hispanic_White",0.373873742104755,0.0671574236902224,0.297911217007715,0.261057617197308
1993,69,"Female","Non_Hispanic_White",0.362760902296817,0.067227143505875,0.296006415284764,0.274005538912544
1994,69,"Female","Non_Hispanic_White",0.351648062488878,0.0672968633215275,0.294101613561814,0.286953460627781
1995,69,"Female","Non_Hispanic_White",0.340535222680939,0.0673665831371799,0.292196811838863,0.299901382343017
1996,69,"Female","Non_Hispanic_White",0.329422382873,0.0674363029528326,0.290292010115913,0.312849304058254
1997,69,"Female","Non_Hispanic_White",0.318309543065062,0.0675060227684849,0.288387208392963,0.325797225773491
1998,69,"Female","Non_Hispanic_White",0.307196703257123,0.0675757425841374,0.286482406670012,0.338745147488728
1999,69,"Female","Non_Hispanic_White",0.296083863449184,0.06764546239979,0.284577604947062,0.351693069203964
2000,69,"Female","Non_Hispanic_White",0.284971023641245,0.0677151822154425,0.282672803224111,0.364640990919201
2001,69,"Female","Non_Hispanic_White",0.279607745104163,0.0689102283461107,0.277181422777232,0.374300603772494
2002,69,"Female","Non_Hispanic_White",0.274244466567081,0.0701052744767789,0.271690042330352,0.383960216625788
2003,69,"Female","Non_Hispanic_White",0.26888118803,0.0713003206074471,0.266198661883472,0.393619829479082
2004,69,"Female","Non_Hispanic_White",0.263517909492917,0.0724953667381154,0.260707281436592,0.403279442332375
2005,69,"Female","Non_Hispanic_White",0.258154630955836,0.0736904128687837,0.255215900989713,0.412939055185669
2006,69,"Female","Non_Hispanic_White",0.252791352418753,0.0748854589994517,0.249724520542833,0.422598668038962
2007,69,"Female","Non_Hispanic_White",0.247428073881671,0.07608050513012,0.244233140095953,0.432258280892256
2008,69,"Female","Non_Hispanic_White",0.242064795344589,0.0772755512607882,0.238741759649073,0.441917893745549
2009,69,"Female","Non_Hispanic_White",0.236701516807507,0.0784705973914564,0.233250379202194,0.451577506598843
2010,69,"Female","Non_Hispanic_White",0.231338238270425,0.0796656435221246,0.227758998755314,0.461237119452136
2011,69,"Female","Non_Hispanic_White",0.231408246288095,0.0769790661577412,0.229299286399896,0.462313401154269
2012,69,"Female","Non_Hispanic_White",0.231478254305764,0.0742924887933576,0.230839574044477,0.463389682856401
2013,69,"Female","Non_Hispanic_White",0.231548262323433,0.0716059114289741,0.232379861689059,0.464465964558534
2014,69,"Female","Non_Hispanic_White",0.231618270341103,0.0689193340645907,0.233920149333641,0.465542246260666
2015,69,"Female","Non_Hispanic_White",0.231688278358772,0.0662327567002071,0.235460436978222,0.466618527962799
2016,69,"Female","Non_Hispanic_White",0.231758286376441,0.0635461793358236,0.237000724622804,0.467694809664931
2017,69,"Female","Non_Hispanic_White",0.23182829439411,0.0608596019714401,0.238541012267386,0.468771091367064
2018,69,"Female","Non_Hispanic_White",0.23189830241178,0.0581730246070567,0.240081299911967,0.469847373069196
2019,69,"Female","Non_Hispanic_White",0.231968310429449,0.0554864472426731,0.241621587556549,0.470923654771329
1975,70,"Female","Non_Hispanic_White",0.408779506342879,0.0489294900488521,0.325819145067222,0.216471858541047
1976,70,"Female","Non_Hispanic_White",0.414950839478864,0.0494200679201506,0.326191632350508,0.209437460250478
1977,70,"Female","Non_Hispanic_White",0.421122172614849,0.049910645791449,0.326564119633794,0.202403061959908
1978,70,"Female","Non_Hispanic_White",0.427293505750834,0.0504012236627474,0.32693660691708,0.195368663669339
1979,70,"Female","Non_Hispanic_White",0.423811941432839,0.0513003869771205,0.325087761422813,0.199799910167228
1980,70,"Female","Non_Hispanic_White",0.420330377114843,0.0521995502914936,0.323238915928546,0.204231156665117
1981,70,"Female","Non_Hispanic_White",0.416848812796848,0.0530987136058667,0.321390070434279,0.208662403163006
1982,70,"Female","Non_Hispanic_White",0.413367248478852,0.0539978769202396,0.319541224940012,0.213093649660896
1983,70,"Female","Non_Hispanic_White",0.409885684160857,0.0548970402346127,0.317692379445745,0.217524896158785
1984,70,"Female","Non_Hispanic_White",0.406404119842862,0.0557962035489858,0.315843533951478,0.221956142656674
1985,70,"Female","Non_Hispanic_White",0.402922555524867,0.0566953668633588,0.313994688457212,0.226387389154563
1986,70,"Female","Non_Hispanic_White",0.399440991206871,0.0575945301777319,0.312145842962945,0.230818635652452
1987,70,"Female","Non_Hispanic_White",0.395959426888876,0.058493693492105,0.310296997468678,0.235249882150341
1988,70,"Female","Non_Hispanic_White",0.392477862570881,0.0593928568064781,0.308448151974411,0.23968112864823
1989,70,"Female","Non_Hispanic_White",0.388996298252885,0.0602920201208511,0.306599306480144,0.244112375146119
1990,70,"Female","Non_Hispanic_White",0.38551473393489,0.0611911834352241,0.304750460985877,0.248543621644008
1991,70,"Female","Non_Hispanic_White",0.382033169616895,0.0620903467495972,0.302901615491611,0.252974868141897
1992,70,"Female","Non_Hispanic_White",0.372614176961657,0.062031488135933,0.301987709962997,0.263366624939413
1993,70,"Female","Non_Hispanic_White",0.363195184306419,0.0619726295222688,0.301073804434383,0.27375838173693
1994,70,"Female","Non_Hispanic_White",0.353776191651181,0.0619137709086045,0.300159898905769,0.284150138534446
1995,70,"Female","Non_Hispanic_White",0.344357198995943,0.0618549122949404,0.299245993377155,0.294541895331962
1996,70,"Female","Non_Hispanic_White",0.334938206340704,0.0617960536812761,0.298332087848541,0.304933652129478
1997,70,"Female","Non_Hispanic_White",0.325519213685466,0.0617371950676119,0.297418182319927,0.315325408926995
1998,70,"Female","Non_Hispanic_White",0.316100221030228,0.0616783364539476,0.296504276791313,0.325717165724511
1999,70,"Female","Non_Hispanic_White",0.30668122837499,0.0616194778402834,0.295590371262699,0.336108922522027
2000,70,"Female","Non_Hispanic_White",0.297262235719752,0.0615606192266192,0.294676465734085,0.346500679319544
2001,70,"Female","Non_Hispanic_White",0.290501102342459,0.0631841418039478,0.288064587870673,0.35825016798292
2002,70,"Female","Non_Hispanic_White",0.283739968965166,0.0648076643812763,0.281452710007261,0.369999656646296
2003,70,"Female","Non_Hispanic_White",0.276978835587874,0.066431186958605,0.274840832143849,0.381749145309673
2004,70,"Female","Non_Hispanic_White",0.27021770221058,0.0680547095359334,0.268228954280436,0.393498633973049
2005,70,"Female","Non_Hispanic_White",0.263456568833288,0.0696782321132622,0.261617076417024,0.405248122636426
2006,70,"Female","Non_Hispanic_White",0.256695435455995,0.0713017546905907,0.255005198553612,0.416997611299802
2007,70,"Female","Non_Hispanic_White",0.249934302078702,0.0729252772679192,0.2483933206902,0.428747099963178
2008,70,"Female","Non_Hispanic_White",0.243173168701409,0.0745487998452478,0.241781442826788,0.440496588626555
2009,70,"Female","Non_Hispanic_White",0.236412035324116,0.0761723224225764,0.235169564963376,0.452246077289932
2010,70,"Female","Non_Hispanic_White",0.229650901946823,0.0777958449999049,0.228557687099963,0.463995565953308
2011,70,"Female","Non_Hispanic_White",0.228810779456412,0.0746215744426855,0.230496142706976,0.466071503393927
2012,70,"Female","Non_Hispanic_White",0.227970656966,0.071447303885466,0.232434598313989,0.468147440834545
2013,70,"Female","Non_Hispanic_White",0.227130534475589,0.0682730333282465,0.234373053921001,0.470223378275163
2014,70,"Female","Non_Hispanic_White",0.226290411985177,0.0650987627710271,0.236311509528014,0.472299315715782
2015,70,"Female","Non_Hispanic_White",0.225450289494766,0.0619244922138076,0.238249965135027,0.4743752531564
2016,70,"Female","Non_Hispanic_White",0.224610167004354,0.0587502216565882,0.24018842074204,0.476451190597018
2017,70,"Female","Non_Hispanic_White",0.223770044513942,0.0555759510993687,0.242126876349052,0.478527128037637
2018,70,"Female","Non_Hispanic_White",0.222929922023531,0.0524016805421493,0.244065331956065,0.480603065478255
2019,70,"Female","Non_Hispanic_White",0.222089799533119,0.0492274099849297,0.246003787563077,0.482679002918873
1975,71,"Female","Non_Hispanic_White",0.411841678277826,0.0505943071266236,0.325791724915838,0.211772289679712
1976,71,"Female","Non_Hispanic_White",0.415397702413538,0.0510355189023777,0.326630036478016,0.206936742206068
1977,71,"Female","Non_Hispanic_White",0.41895372654925,0.0514767306781316,0.327468348040196,0.202101194732423
1978,71,"Female","Non_Hispanic_White",0.422509750684962,0.0519179424538857,0.328306659602375,0.197265647258778
1979,71,"Female","Non_Hispanic_White",0.419646272584122,0.0529143126455372,0.326283277864135,0.201156136906206
1980,71,"Female","Non_Hispanic_White",0.416782794483283,0.0539106828371885,0.324259896125895,0.205046626553634
1981,71,"Female","Non_Hispanic_White",0.413919316382443,0.05490705302884,0.322236514387655,0.208937116201062
1982,71,"Female","Non_Hispanic_White",0.411055838281603,0.0559034232204913,0.320213132649415,0.21282760584849
1983,71,"Female","Non_Hispanic_White",0.408192360180764,0.0568997934121427,0.318189750911175,0.216718095495918
1984,71,"Female","Non_Hispanic_White",0.405328882079924,0.0578961636037941,0.316166369172935,0.220608585143346
1985,71,"Female","Non_Hispanic_White",0.402465403979085,0.0588925337954455,0.314142987434695,0.224499074790774
1986,71,"Female","Non_Hispanic_White",0.399601925878245,0.0598889039870969,0.312119605696455,0.228389564438203
1987,71,"Female","Non_Hispanic_White",0.396738447777405,0.0608852741787483,0.310096223958216,0.23228005408563
1988,71,"Female","Non_Hispanic_White",0.393874969676566,0.0618816443703997,0.308072842219976,0.236170543733059
1989,71,"Female","Non_Hispanic_White",0.391011491575726,0.062878014562051,0.306049460481736,0.240061033380487
1990,71,"Female","Non_Hispanic_White",0.388148013474887,0.0638743847537025,0.304026078743496,0.243951523027915
1991,71,"Female","Non_Hispanic_White",0.385284535374047,0.0648707549453539,0.302002697005256,0.247842012675343
1992,71,"Female","Non_Hispanic_White",0.377662168708281,0.0638519150077405,0.303578321669643,0.254907594614336
1993,71,"Female","Non_Hispanic_White",0.370039802042515,0.0628330750701269,0.30515394633403,0.261973176553329
1994,71,"Female","Non_Hispanic_White",0.362417435376748,0.0618142351325133,0.306729570998416,0.269038758492322
1995,71,"Female","Non_Hispanic_White",0.354795068710983,0.0607953951948999,0.308305195662803,0.276104340431315
1996,71,"Female","Non_Hispanic_White",0.347172702045216,0.0597765552572864,0.30988082032719,0.283169922370308
1997,71,"Female","Non_Hispanic_White",0.33955033537945,0.0587577153196728,0.311456444991576,0.290235504309301
1998,71,"Female","Non_Hispanic_White",0.331927968713683,0.0577388753820594,0.313032069655963,0.297301086248294
1999,71,"Female","Non_Hispanic_White",0.324305602047917,0.0567200354444458,0.31460769432035,0.304366668187287
2000,71,"Female","Non_Hispanic_White",0.316683235382151,0.0557011955068324,0.316183318984736,0.31143225012628
2001,71,"Female","Non_Hispanic_White",0.309401588358642,0.0577559438828186,0.308362169631159,0.324480298127381
2002,71,"Female","Non_Hispanic_White",0.302119941335132,0.0598106922588049,0.300541020277581,0.337528346128482
2003,71,"Female","Non_Hispanic_White",0.294838294311623,0.0618654406347912,0.292719870924003,0.350576394129582
2004,71,"Female","Non_Hispanic_White",0.287556647288114,0.0639201890107774,0.284898721570426,0.363624442130683
2005,71,"Female","Non_Hispanic_White",0.280275000264605,0.0659749373867637,0.277077572216848,0.376672490131784
2006,71,"Female","Non_Hispanic_White",0.272993353241095,0.0680296857627501,0.26925642286327,0.389720538132885
2007,71,"Female","Non_Hispanic_White",0.265711706217586,0.0700844341387364,0.261435273509692,0.402768586133985
2008,71,"Female","Non_Hispanic_White",0.258430059194076,0.0721391825147226,0.253614124156115,0.415816634135086
2009,71,"Female","Non_Hispanic_White",0.251148412170567,0.0741939308907089,0.245792974802537,0.428864682136187
2010,71,"Female","Non_Hispanic_White",0.243866765147058,0.0762486792666951,0.237971825448959,0.441912730137288
2011,71,"Female","Non_Hispanic_White",0.240768968001595,0.0730617107891718,0.238893818048051,0.447275503161182
2012,71,"Female","Non_Hispanic_White",0.237671170856132,0.0698747423116484,0.239815810647142,0.452638276185078
2013,71,"Female","Non_Hispanic_White",0.234573373710669,0.066687773834125,0.240737803246233,0.458001049208972
2014,71,"Female","Non_Hispanic_White",0.231475576565207,0.0635008053566017,0.241659795845324,0.463363822232868
2015,71,"Female","Non_Hispanic_White",0.228377779419744,0.0603138368790782,0.242581788444416,0.468726595256762
2016,71,"Female","Non_Hispanic_White",0.225279982274281,0.0571268684015549,0.243503781043507,0.474089368280657
2017,71,"Female","Non_Hispanic_White",0.222182185128818,0.0539398999240314,0.244425773642598,0.479452141304552
2018,71,"Female","Non_Hispanic_White",0.219084387983355,0.0507529314465081,0.245347766241689,0.484814914328447
2019,71,"Female","Non_Hispanic_White",0.215986590837893,0.0475659629689847,0.246269758840781,0.490177687352342
1975,72,"Female","Non_Hispanic_White",0.412525372625052,0.05081760951091,0.324286062045166,0.212370955818872
1976,72,"Female","Non_Hispanic_White",0.417470130163321,0.0502766566108925,0.325071211099365,0.207182002126422
1977,72,"Female","Non_Hispanic_White",0.42241488770159,0.0497357037108749,0.325856360153563,0.201993048433972
1978,72,"Female","Non_Hispanic_White",0.42735964523986,0.0491947508108572,0.326641509207761,0.196804094741522
1979,72,"Female","Non_Hispanic_White",0.424389061566444,0.0499352403543189,0.32538491497351,0.200290783105726
1980,72,"Female","Non_Hispanic_White",0.421418477893029,0.0506757298977807,0.32412832073926,0.20377747146993
1981,72,"Female","Non_Hispanic_White",0.418447894219614,0.0514162194412425,0.32287172650501,0.207264159834134
1982,72,"Female","Non_Hispanic_White",0.415477310546199,0.0521567089847041,0.32161513227076,0.210750848198337
1983,72,"Female","Non_Hispanic_White",0.412506726872784,0.0528971985281659,0.320358538036509,0.214237536562541
1984,72,"Female","Non_Hispanic_White",0.409536143199369,0.0536376880716276,0.319101943802259,0.217724224926745
1985,72,"Female","Non_Hispanic_White",0.406565559525953,0.0543781776150894,0.317845349568009,0.221210913290948
1986,72,"Female","Non_Hispanic_White",0.403594975852538,0.0551186671585511,0.316588755333758,0.224697601655152
1987,72,"Female","Non_Hispanic_White",0.400624392179123,0.0558591567020128,0.315332161099508,0.228184290019356
1988,72,"Female","Non_Hispanic_White",0.397653808505708,0.0565996462454745,0.314075566865258,0.23167097838356
1989,72,"Female","Non_Hispanic_White",0.394683224832293,0.0573401357889363,0.312818972631008,0.235157666747763
1990,72,"Female","Non_Hispanic_White",0.391712641158877,0.058080625332398,0.311562378396757,0.238644355111967
1991,72,"Female","Non_Hispanic_White",0.388742057485463,0.0588211148758597,0.310305784162507,0.242131043476171
1992,72,"Female","Non_Hispanic_White",0.382475348336365,0.0582917089482655,0.313300972863467,0.245931969851903
1993,72,"Female","Non_Hispanic_White",0.376208639187268,0.0577623030206714,0.316296161564426,0.249732896227635
1994,72,"Female","Non_Hispanic_White",0.36994193003817,0.0572328970930773,0.319291350265386,0.253533822603367
1995,72,"Female","Non_Hispanic_White",0.363675220889073,0.0567034911654831,0.322286538966346,0.257334748979099
1996,72,"Female","Non_Hispanic_White",0.357408511739975,0.0561740852378889,0.325281727667305,0.261135675354831
1997,72,"Female","Non_Hispanic_White",0.351141802590878,0.0556446793102948,0.328276916368265,0.264936601730563
1998,72,"Female","Non_Hispanic_White",0.34487509344178,0.0551152733827006,0.331272105069224,0.268737528106295
1999,72,"Female","Non_Hispanic_White",0.338608384292683,0.0545858674551065,0.334267293770184,0.272538454482027
2000,72,"Female","Non_Hispanic_White",0.332341675143586,0.0540564615275123,0.337262482471144,0.276339380857759
2001,72,"Female","Non_Hispanic_White",0.322618866180604,0.0558087240173366,0.327372196380253,0.294200213421806
2002,72,"Female","Non_Hispanic_White",0.312896057217623,0.0575609865071612,0.317481910289362,0.312061045985854
2003,72,"Female","Non_Hispanic_White",0.303173248254642,0.0593132489969856,0.307591624198471,0.329921878549901
2004,72,"Female","Non_Hispanic_White",0.29345043929166,0.0610655114868099,0.297701338107581,0.347782711113949
2005,72,"Female","Non_Hispanic_White",0.283727630328679,0.0628177739766343,0.28781105201669,0.365643543677996
2006,72,"Female","Non_Hispanic_White",0.274004821365698,0.0645700364664589,0.2779207659258,0.383504376242044
2007,72,"Female","Non_Hispanic_White",0.264282012402716,0.0663222989562833,0.268030479834909,0.401365208806092
2008,72,"Female","Non_Hispanic_White",0.254559203439735,0.0680745614461076,0.258140193744018,0.419226041370139
2009,72,"Female","Non_Hispanic_White",0.244836394476753,0.0698268239359322,0.248249907653128,0.437086873934187
2010,72,"Female","Non_Hispanic_White",0.235113585513772,0.0715790864257565,0.238359621562237,0.454947706498234
2011,72,"Female","Non_Hispanic_White",0.232149421818114,0.0673994532577262,0.240930328918755,0.459520796005404
2012,72,"Female","Non_Hispanic_White",0.229185258122456,0.0632198200896959,0.243501036275273,0.464093885512574
2013,72,"Female","Non_Hispanic_White",0.226221094426799,0.0590401869216656,0.246071743631792,0.468666975019744
2014,72,"Female","Non_Hispanic_White",0.223256930731141,0.0548605537536354,0.24864245098831,0.473240064526914
2015,72,"Female","Non_Hispanic_White",0.220292767035483,0.050680920585605,0.251213158344828,0.477813154034084
2016,72,"Female","Non_Hispanic_White",0.217328603339825,0.0465012874175748,0.253783865701347,0.482386243541253
2017,72,"Female","Non_Hispanic_White",0.214364439644167,0.0423216542495445,0.256354573057865,0.486959333048423
2018,72,"Female","Non_Hispanic_White",0.211400275948509,0.0381420210815141,0.258925280414383,0.491532422555593
2019,72,"Female","Non_Hispanic_White",0.208436112252851,0.0339623879134839,0.261495987770901,0.496105512062763
1975,73,"Female","Non_Hispanic_White",0.409710713967315,0.0558943471196808,0.322468112100651,0.211926826812354
1976,73,"Female","Non_Hispanic_White",0.415366304919804,0.0560997086076375,0.321602519096164,0.206931467376395
1977,73,"Female","Non_Hispanic_White",0.421021895872293,0.0563050700955944,0.320736926091677,0.201936107940436
1978,73,"Female","Non_Hispanic_White",0.426677486824782,0.056510431583551,0.31987133308719,0.196940748504477
1979,73,"Female","Non_Hispanic_White",0.423878655011097,0.0565560995496486,0.319536694696839,0.200028550742415
1980,73,"Female","Non_Hispanic_White",0.421079823197413,0.056601767515746,0.319202056306488,0.203116352980353
1981,73,"Female","Non_Hispanic_White",0.418280991383728,0.0566474354818434,0.318867417916137,0.206204155218291
1982,73,"Female","Non_Hispanic_White",0.415482159570044,0.056693103447941,0.318532779525786,0.209291957456229
1983,73,"Female","Non_Hispanic_White",0.412683327756359,0.0567387714140384,0.318198141135435,0.212379759694167
1984,73,"Female","Non_Hispanic_White",0.409884495942675,0.0567844393801359,0.317863502745084,0.215467561932105
1985,73,"Female","Non_Hispanic_White",0.40708566412899,0.0568301073462334,0.317528864354733,0.218555364170043
1986,73,"Female","Non_Hispanic_White",0.404286832315306,0.0568757753123309,0.317194225964383,0.221643166407981
1987,73,"Female","Non_Hispanic_White",0.401488000501621,0.0569214432784284,0.316859587574031,0.224730968645919
1988,73,"Female","Non_Hispanic_White",0.398689168687937,0.0569671112445259,0.316524949183681,0.227818770883857
1989,73,"Female","Non_Hispanic_White",0.395890336874252,0.0570127792106233,0.31619031079333,0.230906573121795
